74650000	74650000	77.054184
74650000	74660000	23.645407
74660000	74660000	72.403244
74650000	74670000	7.961903
74660000	74670000	19.871744
74670000	74670000	115.42376
74650000	74680000	7.709522
74660000	74680000	12.026149
74670000	74680000	26.240475
74680000	74680000	95.04732
74650000	74690000	10.039325
74660000	74690000	10.440286
74670000	74690000	12.655665
74680000	74690000	24.508997
74690000	74690000	80.41228
74650000	74700000	7.3669353
74660000	74700000	6.3843026
74670000	74700000	9.286826
74680000	74700000	9.741817
74690000	74700000	25.005617
74700000	74700000	93.68594
74650000	74710000	8.273535
74660000	74710000	7.039613
74670000	74710000	7.585232
74680000	74710000	10.099088
74690000	74710000	7.472166
74700000	74710000	24.12579
74710000	74710000	91.36094
74650000	74720000	3.4600284
74660000	74720000	4.1979218
74670000	74720000	7.99653
74680000	74720000	7.0391374
74690000	74720000	9.739248
74700000	74720000	8.407926
74710000	74720000	21.975582
74720000	74720000	80.558586
74650000	74730000	5.765646
74660000	74730000	4.197144
74670000	74730000	6.541404
74680000	74730000	4.2227
74690000	74730000	8.591863
74700000	74730000	7.285519
74710000	74730000	10.985756
74720000	74730000	19.47788
74730000	74730000	82.10774
74650000	74740000	3.5914114
74660000	74740000	5.2287884
74670000	74740000	2.7164197
74680000	74740000	7.890939
74690000	74740000	7.13581
74700000	74740000	8.3781
74710000	74740000	6.843009
74720000	74740000	9.181533
74730000	74740000	22.293879
74740000	74740000	94.757126
74650000	74750000	6.161112
74660000	74750000	1.6017952
74670000	74750000	4.8542213
74680000	74750000	3.7602797
74690000	74750000	3.8254914
74700000	74750000	4.491481
74710000	74750000	7.3370433
74720000	74750000	3.5158563
74730000	74750000	11.951697
74740000	74750000	31.530462
74750000	74750000	104.237686
74650000	74760000	3.8653977
74660000	74760000	1.339926
74670000	74760000	6.497008
74680000	74760000	3.9319139
74690000	74760000	6.400163
74700000	74760000	6.8881855
74710000	74760000	6.904742
74720000	74760000	9.411415
74730000	74760000	10.585881
74740000	74760000	9.524563
74750000	74760000	25.137705
74760000	74760000	89.36931
74650000	74770000	2.66699
74660000	74770000	4.8536377
74670000	74770000	2.5215242
74680000	74770000	5.6970563
74690000	74770000	3.9743013
74700000	74770000	5.184664
74710000	74770000	6.3520427
74720000	74770000	6.6964726
74730000	74770000	7.9125476
74740000	74770000	12.89048
74750000	74770000	10.569087
74760000	74770000	29.243975
74770000	74770000	85.87095
74650000	74780000	0.6875267
74660000	74780000	3.5749292
74670000	74780000	5.200215
74680000	74780000	4.196146
74690000	74780000	3.4151335
74700000	74780000	4.0096827
74710000	74780000	8.187505
74720000	74780000	6.2774253
74730000	74780000	3.7657578
74740000	74780000	9.382737
74750000	74780000	11.736816
74760000	74780000	8.41545
74770000	74780000	15.967512
74780000	74780000	93.551926
74650000	74790000	5.051753
74660000	74790000	2.2515066
74670000	74790000	3.639021
74680000	74790000	1.7618345
74690000	74790000	2.1508665
74700000	74790000	6.3132906
74710000	74790000	12.891318
74720000	74790000	4.612476
74730000	74790000	3.2940154
74740000	74790000	8.207347
74750000	74790000	15.839785
74760000	74790000	12.514097
74770000	74790000	15.236986
74780000	74790000	29.066916
74790000	74790000	89.058525
74650000	74800000	3.8374174
74660000	74800000	1.9953401
74670000	74800000	3.2249892
74680000	74800000	3.1227615
74690000	74800000	4.4476843
74700000	74800000	3.729995
74710000	74800000	3.8082004
74720000	74800000	4.087689
74730000	74800000	7.5900164
74740000	74800000	5.091486
74750000	74800000	8.578536
74760000	74800000	7.176076
74770000	74800000	10.1275425
74780000	74800000	15.316645
74790000	74800000	27.770203
74800000	74800000	83.54662
74650000	74810000	4.2192574
74660000	74810000	1.4625902
74670000	74810000	7.9782524
74680000	74810000	9.442098
74690000	74810000	4.191642
74700000	74810000	5.4681945
74710000	74810000	5.02456
74720000	74810000	5.7785554
74730000	74810000	6.419428
74740000	74810000	3.9986513
74750000	74810000	4.2873354
74760000	74810000	4.3037057
74770000	74810000	11.135278
74780000	74810000	10.716821
74790000	74810000	9.642146
74800000	74810000	19.93858
74810000	74810000	98.651505
74650000	74820000	0.6794182
74660000	74820000	4.9458747
74670000	74820000	1.7129617
74680000	74820000	2.487995
74690000	74820000	1.3499426
74700000	74820000	5.9435906
74710000	74820000	6.472755
74720000	74820000	8.064409
74730000	74820000	4.34157
74740000	74820000	3.8633666
74750000	74820000	4.970741
74760000	74820000	6.2371507
74770000	74820000	6.455126
74780000	74820000	7.3958883
74790000	74820000	9.3159275
74800000	74820000	11.696004
74810000	74820000	34.797127
74820000	74820000	100.128685
74650000	74830000	1.1569093
74660000	74830000	1.2031152
74680000	74830000	4.236543
74690000	74830000	2.2986743
74700000	74830000	5.6226172
74710000	74830000	9.644048
74720000	74830000	7.394169
74730000	74830000	10.561142
74740000	74830000	1.3157036
74750000	74830000	5.6427655
74760000	74830000	4.720259
74770000	74830000	3.6639168
74780000	74830000	5.0374703
74790000	74830000	5.287702
74800000	74830000	12.88675
74810000	74830000	6.440472
74820000	74830000	32.357388
74830000	74830000	141.98323
74650000	74840000	4.7319975
74660000	74840000	3.6907415
74670000	74840000	1.4912999
74680000	74840000	2.1660416
74690000	74840000	2.938141
74700000	74840000	7.4742403
74710000	74840000	2.8175817
74720000	74840000	2.7003279
74730000	74840000	8.0994835
74740000	74840000	5.381499
74750000	74840000	3.6062615
74760000	74840000	7.240062
74770000	74840000	4.9953914
74780000	74840000	7.0827246
74790000	74840000	9.462158
74800000	74840000	7.786625
74810000	74840000	8.561429
74820000	74840000	9.544354
74830000	74840000	19.502485
74840000	74840000	80.87708
74650000	74850000	1.1723037
74660000	74850000	6.095622
74670000	74850000	5.172359
74680000	74850000	2.8619444
74690000	74850000	3.4938924
74700000	74850000	5.1276913
74710000	74850000	3.4901342
74720000	74850000	2.675914
74730000	74850000	6.9560876
74740000	74850000	5.332844
74750000	74850000	8.5767765
74760000	74850000	5.380953
74770000	74850000	6.8065624
74780000	74850000	4.4664383
74790000	74850000	5.3580627
74800000	74850000	5.342002
74810000	74850000	7.8314066
74820000	74850000	8.827525
74830000	74850000	11.8104315
74840000	74850000	17.566217
74850000	74850000	81.0532
74650000	74860000	2.8673968
74660000	74860000	2.9819179
74670000	74860000	7.229334
74680000	74860000	4.2001047
74690000	74860000	4.557807
74700000	74860000	1.6722772
74710000	74860000	2.0488071
74720000	74860000	5.2361226
74730000	74860000	5.2351527
74740000	74860000	2.6087744
74750000	74860000	6.2935114
74760000	74860000	6.434533
74770000	74860000	8.475608
74780000	74860000	1.2485358
74790000	74860000	5.8975005
74800000	74860000	3.4843395
74810000	74860000	9.577617
74820000	74860000	4.9352436
74830000	74860000	9.454166
74840000	74860000	12.889829
74850000	74860000	25.546581
74860000	74860000	84.35566
74650000	74870000	5.6978865
74660000	74870000	3.9503028
74670000	74870000	3.990449
74680000	74870000	2.3183744
74690000	74870000	3.1447737
74700000	74870000	4.307631
74710000	74870000	3.0157356
74720000	74870000	6.936566
74730000	74870000	6.9352813
74740000	74870000	4.3199754
74750000	74870000	4.631858
74760000	74870000	4.5203896
74770000	74870000	8.020059
74780000	74870000	3.4458346
74790000	74870000	3.6170037
74800000	74870000	2.5643816
74810000	74870000	7.0488725
74820000	74870000	7.4914303
74830000	74870000	10.437025
74840000	74870000	11.2653055
74850000	74870000	16.451406
74860000	74870000	23.568748
74870000	74870000	88.21063
74650000	74880000	2.984201
74660000	74880000	4.9654193
74670000	74880000	0.7523822
74680000	74880000	2.9141312
74690000	74880000	2.9646688
74700000	74880000	4.6410604
74710000	74880000	3.553776
74720000	74880000	4.904475
74730000	74880000	9.262293
74740000	74880000	4.072565
74750000	74880000	8.733171
74760000	74880000	3.0439296
74770000	74880000	1.890185
74780000	74880000	5.8472776
74790000	74880000	6.1377363
74800000	74880000	6.043791
74810000	74880000	6.645175
74820000	74880000	4.4942465
74830000	74880000	9.839284
74840000	74880000	10.061174
74850000	74880000	8.308508
74860000	74880000	10.838507
74870000	74880000	19.144451
74880000	74880000	85.72812
74650000	74890000	5.9271708
74660000	74890000	3.4243867
74670000	74890000	2.4906154
74680000	74890000	4.8233323
74690000	74890000	5.2341123
74700000	74890000	3.8408325
74710000	74890000	7.058451
74720000	74890000	6.013079
74730000	74890000	4.809572
74740000	74890000	5.9917493
74750000	74890000	4.015204
74760000	74890000	5.374047
74770000	74890000	8.342788
74780000	74890000	5.0182943
74790000	74890000	3.7625527
74800000	74890000	10.003398
74810000	74890000	3.6662602
74820000	74890000	3.5422213
74830000	74890000	3.6190042
74840000	74890000	6.167697
74850000	74890000	1.8335801
74860000	74890000	11.361611
74870000	74890000	18.48408
74880000	74890000	16.803135
74890000	74890000	95.4527
74650000	74900000	5.2009964
74660000	74900000	3.3804495
74670000	74900000	3.278212
74680000	74900000	4.761446
74690000	74900000	1.9376081
74700000	74900000	3.791552
74710000	74900000	5.4194674
74720000	74900000	2.9679637
74730000	74900000	7.1217933
74740000	74900000	5.1755123
74750000	74900000	3.170949
74760000	74900000	5.9682307
74770000	74900000	3.4315598
74780000	74900000	4.953906
74790000	74900000	5.1999874
74800000	74900000	4.6083555
74810000	74900000	8.686128
74820000	74900000	3.4967723
74830000	74900000	7.14514
74840000	74900000	9.132842
74850000	74900000	10.256973
74860000	74900000	8.264298
74870000	74900000	9.123458
74880000	74900000	12.287066
74890000	74900000	21.014874
74900000	74900000	81.64255
74650000	74910000	2.971115
74660000	74910000	5.149631
74670000	74910000	3.1211793
74680000	74910000	3.0222423
74690000	74910000	3.9355583
74700000	74910000	3.8505912
74710000	74910000	3.5381927
74720000	74910000	6.329775
74730000	74910000	9.040861
74740000	74910000	9.573614
74750000	74910000	4.8304873
74760000	74910000	5.556067
74770000	74910000	4.7047415
74780000	74910000	5.9294457
74790000	74910000	5.658169
74800000	74910000	4.011526
74810000	74910000	3.8593543
74820000	74910000	3.7287827
74830000	74910000	5.4422994
74840000	74910000	6.956289
74850000	74910000	6.8933964
74860000	74910000	6.2947383
74870000	74910000	4.9636726
74880000	74910000	12.634372
74890000	74910000	11.359506
74900000	74910000	19.878931
74910000	74910000	87.7422
74650000	74920000	1.1964707
74660000	74920000	2.4885132
74670000	74920000	3.0165641
74680000	74920000	4.381415
74690000	74920000	4.7545586
74700000	74920000	5.2333984
74710000	74920000	7.124167
74720000	74920000	4.9159403
74730000	74920000	4.91503
74740000	74920000	3.401738
74750000	74920000	5.8357244
74760000	74920000	2.4408362
74770000	74920000	2.526138
74780000	74920000	4.558514
74790000	74920000	5.468519
74800000	74920000	4.8463354
74810000	74920000	2.6642838
74820000	74920000	4.504752
74830000	74920000	3.2874281
